policy,reference,level,test,family,horizon,cell,env_id,cap,source_test,delta,lo,hi,se,win,n_cells,n_episodes,n_envs,cluster_lo,cluster_hi,cluster_se,cluster_p,cluster_p_sign,cluster_boot_t_lo,cluster_boot_t_hi,cluster_pct_lo,cluster_pct_hi,cluster_min_env,cluster_max_env,cluster_degenerate,cluster_method,regret,regret_ref,k_final,k_final_deployed,k_final_ref,search_frac,search_frac_ref
phi_k16_perstep,always_search,horizon,C,all,100,,all,matched,,0.0006069185535113017,-0.0007048892242213087,0.00191317809621493,0.0006677486036580891,0.5009166666666667,3,6000,3,,,,,,,,,,-0.0007750338464975358,0.001856736570596695,True,range,0.1355990556130807,0.13499213705956936,20.28,22.769833333333327,22.666666666666668,0.18653061224489795,0.21088435374149653
phi_k16_perstep,always_search,horizon,C,all,200,,all,matched,,0.0033908960074186326,0.0020949705192198353,0.004678856394936641,0.0006591481635218869,0.49416666666666664,3,6000,3,,,,,,,,,,-0.0003557080924510956,0.006592147290706635,True,range,0.09563897654414177,0.09224808053672313,34.04666666666666,38.318666666666665,38.333333333333336,0.16185185185185183,0.1835016835016835
phi_k16_perstep,uniform,cell,A,A,100,beta_good_common_T100_cap11,beta_good_common,11,capmatch,0.0008724136352539063,-0.00047305889353156064,0.002221766006201504,0.0006826194113337184,0.49225,1,2000,1,,,,,,,,,,,,False,none,0.08053319850564003,0.07966078487038612,9.935,11.142,11.0,0.08096938775510204,0.09183673469387756
phi_k16_perstep,uniform,cell,A,A,200,beta_good_common_T200_cap17,beta_good_common,17,capmatch,0.002501122444868088,0.0015398934245109562,0.0034878291860222814,0.000496052957632264,0.4815,1,2000,1,,,,,,,,,,,,False,none,0.06321572917699814,0.06071460673213005,15.303,16.6265,17.0,0.06718686868686871,0.07575757575757576
phi_k16_perstep,uniform,cell,A,A,50,beta_good_common_T50_cap8,beta_good_common,8,capmatch,0.0013661133646965028,-0.000563374128192663,0.0032576191157102576,0.0009800482242614814,0.50075,1,2000,1,,,,,,,,,,,,False,none,0.10105502635240554,0.09968891298770904,7.0815,7.869,8.0,0.10586458333333335,0.125
phi_k16_perstep,uniform,cell,A,A,100,beta_mostly_mediocre_T100_cap23,beta_mostly_mediocre,23,capmatch,-0.0017233776599168778,-0.003985032239928841,0.000452388387918471,0.001120123804370241,0.507,1,2000,1,,,,,,,,,,,,False,none,0.145045628413558,0.14676900607347487,20.858,22.764,23.0,0.19242857142857145,0.21428571428571427
phi_k16_perstep,uniform,cell,A,A,200,beta_mostly_mediocre_T200_cap39,beta_mostly_mediocre,39,capmatch,-0.0015028443783521653,-0.0035624318007379764,0.00046623820215463516,0.001036963764633017,0.50675,1,2000,1,,,,,,,,,,,,False,none,0.13450641000270844,0.1360092543810606,35.1145,39.158,39.0,0.16724494949494947,0.1868686868686869
phi_k16_perstep,uniform,cell,A,A,50,beta_mostly_mediocre_T50_cap15,beta_mostly_mediocre,15,capmatch,-0.0025691751539707185,-0.005178455724939704,1.3869933783990327e-06,0.0013408790833618139,0.5075,1,2000,1,,,,,,,,,,,,False,none,0.1434166117310524,0.14598578688502312,13.509,14.892,14.998,0.23977083333333338,0.27079166666666676
phi_k16_perstep,uniform,cell,A,A,100,beta_rare_excellent_T100_cap64,beta_rare_excellent,64,A,-0.010142602175474167,-0.014475968978949821,-0.005875349121703767,0.0021865002931860935,0.52525,1,2000,1,,,,,,,,,,,,False,none,0.16999403177993372,0.18013663395540788,63.563,63.563,50.907,0.6281938775510205,0.49905102040816324
phi_k16_perstep,uniform,cell,A,A,200,beta_rare_excellent_T200_cap64,beta_rare_excellent,64,A,0.00010102061554789543,-0.0004091022126376629,0.0005944696969352663,0.00025357489782236133,0.4995,1,2000,1,,,,,,,,,,,,False,none,0.17293234672769905,0.17283132611215116,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k16_perstep,uniform,cell,A,A,50,beta_rare_excellent_T50_cap41,beta_rare_excellent,41,capmatch,-0.011215435675228947,-0.016067335529663253,-0.006254795790172651,0.0024795837803255256,0.5257499999999999,1,2000,1,,,,,,,,,,,,False,none,0.1596345151182759,0.17084995079350482,38.752,41.13,26.091,0.7656666666666666,0.5018958333333333
phi_k16_perstep,uniform,cell,A,A,100,beta_skewed_T100_cap59,beta_skewed,59,capmatch,-0.025291289765387772,-0.03118415232109837,-0.019394698051176967,0.0029868691113217006,0.5429999999999999,1,2000,1,,,,,,,,,,,,False,none,0.1679904498644173,0.19328173962980508,55.8715,59.2395,50.9775,0.5497091836734694,0.4997704081632653
phi_k16_perstep,uniform,cell,A,A,200,beta_skewed_T200_cap64,beta_skewed,64,A,-0.0010436227768659593,-0.0019880242690443993,-0.00018389840684831187,0.0004603584555224965,0.502,1,2000,1,,,,,,,,,,,,False,none,0.15334396190941335,0.1543875846862793,63.9635,63.9635,64.0,0.3129469696969697,0.31313131313131315
phi_k16_perstep,uniform,cell,A,A,50,beta_skewed_T50_cap35,beta_skewed,35,capmatch,-0.036234368498669935,-0.04330985227242345,-0.029356667642702814,0.0035816127544197793,0.55625,1,2000,1,,,,,,,,,,,,False,none,0.17325213542860002,0.20948650392726995,31.6485,34.641,25.9965,0.6176770833333334,0.4999270833333333
phi_k16_perstep,uniform,cell,A,B,100,tail_b0.5_mu1.0_c1.0_T100_cap10,tail_b0.5_mu1.0_c1.0,10,capmatch,0.0003060311377048492,-0.00034888250008225437,0.0009697668015956878,0.0003371023862195553,0.5025,1,2000,1,,,,,,,,,,,,False,none,0.02335346242785454,0.02304743129014969,8.9225,10.048,10.0,0.07063775510204082,0.08163265306122448
phi_k16_perstep,uniform,cell,A,B,200,tail_b0.5_mu1.0_c1.0_T200_cap15,tail_b0.5_mu1.0_c1.0,15,capmatch,0.000820101410150528,0.0004011895395815373,0.0012413499675691124,0.00021632320826852638,0.484,1,2000,1,,,,,,,,,,,,False,none,0.012938630551099777,0.01211852914094925,13.296,14.725,15.0,0.057050505050505046,0.06565656565656565
phi_k16_perstep,uniform,cell,A,B,50,tail_b0.5_mu1.0_c1.0_T50_cap7,tail_b0.5_mu1.0_c1.0,7,capmatch,-0.0007057612836360932,-0.0018985625833272926,0.0004944214694201944,0.0006010859900270935,0.5065,1,2000,1,,,,,,,,,,,,False,none,0.04219252637028694,0.042898287653923034,6.403,7.4215,7.0,0.09172916666666667,0.10416666666666669
phi_k16_perstep,uniform,cell,A,B,100,tail_b1.0_mu0.9_c2.0_T100_cap14,tail_b1.0_mu0.9_c2.0,14,capmatch,-0.0008592692911624909,-0.0022749217465519904,0.0005786131337285032,0.0007219114843078687,0.498,1,2000,1,,,,,,,,,,,,False,none,0.0666090537905693,0.0674683230817318,12.6815,14.032,14.0,0.10899489795918364,0.12244897959183672
phi_k16_perstep,uniform,cell,A,B,200,tail_b1.0_mu0.9_c2.0_T200_cap22,tail_b1.0_mu0.9_c2.0,22,capmatch,0.00032470470666885374,-0.0008828950807452202,0.0015396698027849195,0.0006243559034370666,0.50125,1,2000,1,,,,,,,,,,,,False,none,0.047633152604103085,0.047308447897434235,19.791,21.5245,22.0,0.08985353535353535,0.10101010101010101
phi_k16_perstep,uniform,cell,A,B,50,tail_b1.0_mu0.9_c2.0_T50_cap10,tail_b1.0_mu0.9_c2.0,10,capmatch,1.1589795351028443e-05,-0.0021134903941303486,0.002108479786664247,0.0010912340224342757,0.50475,1,2000,1,,,,,,,,,,,,False,none,0.08596184624731541,0.08595025645196439,8.619,9.5225,10.0,0.13789583333333336,0.16666666666666663
phi_k16_perstep,uniform,cell,A,B,100,tail_b2.0_mu1.0_c1.0_T100_cap30,tail_b2.0_mu1.0_c1.0,30,capmatch,0.0023571823835372924,-0.00015194408781826424,0.004905194336175919,0.001292465037408033,0.49475,1,2000,1,,,,,,,,,,,,False,none,0.1265481500774622,0.1241909676939249,26.355,30.2465,30.0,0.24852040816326526,0.2857142857142856
phi_k16_perstep,uniform,cell,A,B,200,tail_b2.0_mu1.0_c1.0_T200_cap51,tail_b2.0_mu1.0_c1.0,51,capmatch,0.0005453990548849105,-0.0013310982409864664,0.0025188137721270324,0.0009836008316719915,0.4995,1,2000,1,,,,,,,,,,,,False,none,0.09934254895150661,0.09879714989662171,45.478,50.8745,51.0,0.21958585858585855,0.24747474747474743
phi_k16_perstep,uniform,cell,A,B,50,tail_b2.0_mu1.0_c1.0_T50_cap19,tail_b2.0_mu1.0_c1.0,19,capmatch,-0.0038669847548007965,-0.007325132668763399,-0.0004138767354190353,0.0017500489736910006,0.508,1,2000,1,,,,,,,,,,,,False,none,0.15385344602167605,0.15772043077647685,16.7605,18.9745,18.9815,0.3075104166666666,0.35378125
phi_k16_perstep,uniform,cell,A,B,100,tail_b8.0_mu1.0_c1.0_T100_cap63,tail_b8.0_mu1.0_c1.0,63,capmatch,-0.011592872748151422,-0.016149020592856684,-0.007121836145489943,0.0022697736996980466,0.52625,1,2000,1,,,,,,,,,,,,False,none,0.182116248622071,0.19370912137022242,62.157,63.0515,51.2235,0.6138469387755101,0.502280612244898
phi_k16_perstep,uniform,cell,A,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,A,2.1398261189460753e-05,-0.0003144846713170409,0.0003302285442128777,0.00016050648537499227,0.5,1,2000,1,,,,,,,,,,,,False,none,0.1765382099557901,0.17651681169460062,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k16_perstep,uniform,cell,A,B,50,tail_b8.0_mu1.0_c1.0_T50_cap40,tail_b8.0_mu1.0_c1.0,40,capmatch,-0.014465964540606365,-0.01970789102314739,-0.009156643773417456,0.0027432363633699943,0.53175,1,2000,1,,,,,,,,,,,,False,none,0.16833339672372677,0.18279936126433313,37.355,39.83,25.9055,0.7365625,0.49803125
phi_k16_perstep,uniform,cell,C,C,100,mix_broad_low_narrow_high_T100_cap25,mix_broad_low_narrow_high,25,capmatch,-0.0018719496130943298,-0.0033687256373465062,-0.0003669181324541573,0.0007575402525275405,0.50675,1,2000,1,,,,,,,,,,,,False,none,0.06848400875926018,0.0703559583723545,21.791,25.1195,25.0,0.20194897959183672,0.23469387755102036
phi_k16_perstep,uniform,cell,C,C,200,mix_broad_low_narrow_high_T200_cap41,mix_broad_low_narrow_high,41,capmatch,-0.0006816710233688354,-0.0017261880330741405,0.00037766175419092055,0.0005360127103854877,0.5055,1,2000,1,,,,,,,,,,,,False,none,0.053740935683250425,0.05442260670661926,35.865,41.044,41.0,0.1710353535353535,0.19696969696969693
phi_k16_perstep,uniform,cell,C,C,50,mix_broad_low_narrow_high_T50_cap17,mix_broad_low_narrow_high,17,capmatch,-0.005798362828791141,-0.00855536211915314,-0.0031126190986484293,0.0014072412028434962,0.5195000000000001,1,2000,1,,,,,,,,,,,,False,none,0.0993309083133936,0.10512927114218473,14.6575,16.5525,16.9975,0.2636979166666667,0.31244791666666666
phi_k16_perstep,uniform,cell,C,C,100,mix_bulk_half_tiny_cluster_high_T100_cap22,mix_bulk_half_tiny_cluster_high,22,capmatch,0.0022037460654973982,-0.0007661760896444312,0.005193455624952912,0.0015157074873613048,0.50075,1,2000,1,,,,,,,,,,,,False,none,0.1711789886802435,0.16897524261474609,20.1,22.168,22.0,0.1846938775510204,0.20408163265306117
phi_k16_perstep,uniform,cell,C,C,200,mix_bulk_half_tiny_cluster_high_T200_cap38,mix_bulk_half_tiny_cluster_high,38,capmatch,0.006617736756801605,0.00366300436668098,0.009720817961171269,0.0015374416556108,0.4885,1,2000,1,,,,,,,,,,,,False,none,0.1102216993868351,0.10360396263003349,34.092,38.329,38.0,0.16208080808080808,0.18181818181818182
phi_k16_perstep,uniform,cell,C,C,50,mix_bulk_half_tiny_cluster_high_T50_cap14,mix_bulk_half_tiny_cluster_high,14,capmatch,0.0024565910696983336,-0.0009662431783974169,0.005841920278221368,0.0017541746730831385,0.49775,1,2000,1,,,,,,,,,,,,False,none,0.2145833234488964,0.21212673237919807,12.726,14.28,14.0,0.22345833333333331,0.25
phi_k16_perstep,uniform,cell,C,C,100,mix_many_mediocre_rare_excellent_T100_cap21,mix_many_mediocre_rare_excellent,21,capmatch,-0.0001622025966644287,-0.0024905687563121313,0.0022070183143019667,0.001196025300399147,0.49975,1,2000,1,,,,,,,,,,,,False,none,0.16713416939973832,0.16729637199640274,18.949,21.022,21.0,0.17294897959183672,0.19387755102040807
phi_k16_perstep,uniform,cell,C,C,200,mix_many_mediocre_rare_excellent_T200_cap36,mix_many_mediocre_rare_excellent,36,capmatch,0.003567450389266014,0.0012580852955579758,0.005896331872418523,0.0011642598522637472,0.495,1,2000,1,,,,,,,,,,,,False,none,0.12295429456233978,0.11938684417307377,32.183,35.583,36.0,0.15243939393939393,0.1717171717171717
phi_k16_perstep,uniform,cell,C,C,50,mix_many_mediocre_rare_excellent_T50_cap14,mix_many_mediocre_rare_excellent,14,capmatch,7.676602900028228e-05,-0.003127908311784266,0.003262266619130968,0.0016332503327418115,0.502,1,2000,1,,,,,,,,,,,,False,none,0.17604311673343181,0.17596635070443153,12.383,13.765,13.9995,0.2163125,0.24998958333333332
phi_k16_perstep,uniform,pooled,A,all,all,,all,matched,,-0.004666103828848766,-0.005280318062949421,-0.004039816508167254,0.000317342716443983,0.50853125,24,48000,8,-0.010928101654929705,0.0015958939972321728,0.0026481999505261473,0.12144877869205596,0.078125,-0.01586064005190799,-0.0003415980906561252,-0.010017174792463748,-0.0005715901656492294,,,False,env_mean_t,0.11876419655642349,0.12343030038527225,30.892416666666666,32.63495833333334,29.753354166666668,0.2931712257030337,0.26806010170798117
phi_k16_perstep,uniform,horizon,A,all,50,,all,matched,,-0.008459998343358165,-0.009876057961174228,-0.00705874866523991,0.0007243798911453534,0.5176562499999999,8,16000,8,-0.018936862791542133,0.0020168661048258034,0.004430667765133032,0.09784125262716173,0.046875,-0.02955624565041854,-0.0010485690988294126,-0.017703501390832013,-0.0017565252520143986,,,False,env_mean_t,0.1284624379991674,0.13692243634252554,20.016062499999997,21.785062500000002,17.1215625,0.3753346354166667,0.31503255208333336
phi_k16_perstep,uniform,horizon,A,all,100,,all,matched,,-0.0057592230604495845,-0.006937015556001279,-0.004620305213605752,0.0005893590860488545,0.5111249999999999,8,16000,8,-0.013637910998030984,0.002119464877131814,0.0033318984748948607,0.1275263943174316,0.1640625,-0.01803409868867771,4.0461257575067494e-05,-0.01230452299414319,-0.0004162170600611717,,,False,env_mean_t,0.12027377793518826,0.12603300099563786,32.5429375,34.2608125,30.1385,0.3116626275510204,0.28712755102040816
phi_k16_perstep,uniform,horizon,A,all,200,,all,matched,,0.00022090991726145148,-0.0002146122257923707,0.0006616290809935887,0.0002209025170807271,0.4968125,8,16000,8,-0.0007931555630624654,0.0012349753975853684,0.00042884846488436967,0.6223298021139281,0.6484375,-0.0006921034732198434,0.0012690335520580207,-0.0005356163647957146,0.001024629635189194,,,False,env_mean_t,0.10755637373491482,0.10733546381765337,40.11825,41.859,42.0,0.19251641414141413,0.20202020202020202
phi_k16_perstep,uniform,pooled,C,all,all,,all,matched,,0.0007120115831494331,-0.00014113999087777377,0.0015868202158146438,0.0004426507082051181,0.5017222222222222,9,18000,3,,,,,,,,,,-0.002783994488418102,0.0037593579639991124,True,range,0.13151904944082102,0.1308070378576716,22.52738888888889,25.31811111111111,25.333000000000002,0.19429068247669437,0.22173284574772667
phi_k16_perstep,uniform,horizon,C,all,50,,all,matched,,-0.0010883352433641751,-0.00291403111728529,0.0007264382634932798,0.0009290070963535018,0.5064166666666667,3,6000,3,,,,,,,,,,-0.005798362828791141,0.0024565910696983336,True,range,0.1633191161652406,0.1644074514086048,13.2555,14.865833333333333,14.999,0.23448958333333333,0.2708125
phi_k16_perstep,uniform,horizon,C,all,100,,all,matched,,5.6531285246213244e-05,-0.0013037492657701172,0.0013794848848134264,0.0006912407808202333,0.5024166666666666,3,6000,3,,,,,,,,,,-0.0018719496130943298,0.0022037460654973982,True,range,0.1355990556130807,0.13554252432783445,20.28,22.769833333333327,22.666666666666668,0.18653061224489795,0.21088435374149653
phi_k16_perstep,uniform,horizon,C,all,200,,all,matched,,0.0031678387075662613,0.0018231918886303905,0.004474794828146696,0.0006702825950160128,0.4963333333333333,3,6000,3,,,,,,,,,,-0.0006816710233688354,0.006617736756801605,True,range,0.09563897654414177,0.09247113783657551,34.04666666666666,38.318666666666665,38.333333333333336,0.16185185185185183,0.1835016835016835
phi_k16_notrunc,always_search,cell,A,A,100,beta_good_common_T100_cap19,beta_good_common,19,capmatch,0.0004772902131080627,-0.0011911388352513312,0.002161300421506166,0.0008521111524627823,0.50675,1,2000,1,,,,,,,,,,,,False,none,0.07195277681946755,0.07147548660635948,18.0735,19.176,19.0,0.16401530612244897,0.17346938775510207
phi_k16_notrunc,always_search,cell,A,A,200,beta_good_common_T200_cap39,beta_good_common,39,capmatch,9.647080302238465e-05,-0.0013536513820290562,0.0015013050712645052,0.0007248357458418521,0.49850000000000005,1,2000,1,,,,,,,,,,,,False,none,0.05417725589871407,0.05408078509569168,35.3705,38.727,39.0,0.16853787878787882,0.1868686868686869
phi_k16_notrunc,always_search,cell,A,A,50,beta_good_common_T50_cap18,beta_good_common,18,capmatch,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.0937553585767746,0.0937553585767746,18.0,18.0,18.0,0.33333333333333326,0.33333333333333326
phi_k16_notrunc,always_search,cell,A,A,100,beta_mostly_mediocre_T100_cap32,beta_mostly_mediocre,32,capmatch,0.0008789363801479339,-0.0003660984843969345,0.002157383526116609,0.0006422906823611563,0.498,1,2000,1,,,,,,,,,,,,False,none,0.1423689107596874,0.1414899743795395,30.635,32.488,32.0,0.2921938775510205,0.3061224489795918
phi_k16_notrunc,always_search,cell,A,A,200,beta_mostly_mediocre_T200_cap56,beta_mostly_mediocre,56,capmatch,-0.0001541353017091751,-0.002231680139899254,0.0018995380930602543,0.0010723706591923474,0.50275,1,2000,1,,,,,,,,,,,,False,none,0.13253262904286384,0.13268676434457302,52.415,55.955,56.0,0.254621212121212,0.2727272727272726
phi_k16_notrunc,always_search,cell,A,A,50,beta_mostly_mediocre_T50_cap18,beta_mostly_mediocre,18,capmatch,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.145483855843544,0.145483855843544,18.0,18.048,18.0,0.33333333333333326,0.33333333333333326
phi_k16_notrunc,always_search,cell,A,A,100,beta_rare_excellent_T100_cap60,beta_rare_excellent,60,capmatch,0.0012794499900192022,-0.00022383870729245222,0.002872878264123574,0.0007856270801267252,0.49625,1,2000,1,,,,,,,,,,,,False,none,0.1726284114185255,0.1713489614285063,56.985,59.779,60.0,0.5610714285714287,0.5918367346938778
phi_k16_notrunc,always_search,cell,A,A,200,beta_rare_excellent_T200_cap64,beta_rare_excellent,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.17293234672769905,0.17293234672769905,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k16_notrunc,always_search,cell,A,A,50,beta_rare_excellent_T50_cap33,beta_rare_excellent,33,capmatch,0.0024270995577098803,0.0005053730538929825,0.004389536217253771,0.0009963048771127457,0.49375,1,2000,1,,,,,,,,,,,,False,none,0.16849038977516465,0.16606329021745478,32.175,33.12,33.0,0.6286458333333333,0.6458333333333334
phi_k16_notrunc,always_search,cell,A,A,100,beta_skewed_T100_cap53,beta_skewed,53,capmatch,0.005736097626388073,0.003051851595193148,0.008519387462735176,0.0014184630671524613,0.49075,1,2000,1,,,,,,,,,,,,False,none,0.1814762331210077,0.17574013549461961,49.977,52.826,53.0,0.4895612244897958,0.520408163265306
phi_k16_notrunc,always_search,cell,A,A,200,beta_skewed_T200_cap64,beta_skewed,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.15335274867713453,0.15335274867713453,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k16_notrunc,always_search,cell,A,A,50,beta_skewed_T50_cap30,beta_skewed,30,capmatch,0.004637765694409609,0.0008742982457391921,0.0083130576653406,0.0019132991573787938,0.49624999999999997,1,2000,1,,,,,,,,,,,,False,none,0.1857137574586086,0.181075991764199,26.748,29.664,30.0,0.5155833333333333,0.5833333333333334
phi_k16_notrunc,always_search,cell,A,B,100,tail_b0.5_mu1.0_c1.0_T100_cap20,tail_b0.5_mu1.0_c1.0,20,capmatch,0.0004949272274971008,-0.00039126457199454277,0.0014020126201212402,0.00045757524206553596,0.50575,1,2000,1,,,,,,,,,,,,False,none,0.018379117399454116,0.017884190171957016,18.258,20.064,20.0,0.1658979591836735,0.1836734693877551
phi_k16_notrunc,always_search,cell,A,B,200,tail_b0.5_mu1.0_c1.0_T200_cap38,tail_b0.5_mu1.0_c1.0,38,capmatch,-0.00010216429829597473,-0.0005800092697143554,0.00037422128543257693,0.0002420986851427821,0.5005000000000001,1,2000,1,,,,,,,,,,,,False,none,0.010232808649539947,0.010334972947835922,34.904,37.935,38.0,0.16618181818181818,0.18181818181818182
phi_k16_notrunc,always_search,cell,A,B,50,tail_b0.5_mu1.0_c1.0_T50_cap18,tail_b0.5_mu1.0_c1.0,18,capmatch,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.036064404517412184,0.036064404517412184,18.0,18.0,18.0,0.33333333333333326,0.33333333333333326
phi_k16_notrunc,always_search,cell,A,B,100,tail_b1.0_mu0.9_c2.0_T100_cap22,tail_b1.0_mu0.9_c2.0,22,capmatch,0.0012721317261457444,-0.0006726199045777321,0.003260522408038377,0.0010034971590962391,0.4925,1,2000,1,,,,,,,,,,,,False,none,0.06465377067029476,0.06338163894414901,19.038,22.152,22.0,0.17385714285714285,0.20408163265306117
phi_k16_notrunc,always_search,cell,A,B,200,tail_b1.0_mu0.9_c2.0_T200_cap43,tail_b1.0_mu0.9_c2.0,43,capmatch,-0.0008490842282772064,-0.0021741329997777936,0.0004715895399451252,0.0006690588832975488,0.5075,1,2000,1,,,,,,,,,,,,False,none,0.04794285002350807,0.048791934251785275,39.0935,43.374,43.0,0.1873409090909091,0.20707070707070716
phi_k16_notrunc,always_search,cell,A,B,50,tail_b1.0_mu0.9_c2.0_T50_cap18,tail_b1.0_mu0.9_c2.0,18,capmatch,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.08671449080109596,0.08671449080109596,18.0,18.0,18.0,0.33333333333333326,0.33333333333333326
phi_k16_notrunc,always_search,cell,A,B,100,tail_b2.0_mu1.0_c1.0_T100_cap36,tail_b2.0_mu1.0_c1.0,36,capmatch,-0.00018032297492027283,-0.0022566825561225403,0.0018530540820211174,0.0010505589263879137,0.50275,1,2000,1,,,,,,,,,,,,False,none,0.11544922354072332,0.1156295465156436,34.147,36.184,36.0,0.32803061224489793,0.34693877551020413
phi_k16_notrunc,always_search,cell,A,B,200,tail_b2.0_mu1.0_c1.0_T200_cap62,tail_b2.0_mu1.0_c1.0,62,capmatch,-0.00019515985250473023,-0.0011305239394307136,0.0007227049030363558,0.000474135898172723,0.5005,1,2000,1,,,,,,,,,,,,False,none,0.09169552597403527,0.09189068582653999,59.998,61.667,62.0,0.2929191919191919,0.30303030303030304
phi_k16_notrunc,always_search,cell,A,B,50,tail_b2.0_mu1.0_c1.0_T50_cap19,tail_b2.0_mu1.0_c1.0,19,capmatch,0.0015029465928673743,-0.0012744500380009406,0.004254231843538582,0.0014134461864566581,0.49874999999999997,1,2000,1,,,,,,,,,,,,False,none,0.15601542956382036,0.154512482970953,18.081,19.296,19.0,0.33502083333333327,0.3541666666666667
phi_k16_notrunc,always_search,cell,A,B,100,tail_b8.0_mu1.0_c1.0_T100_cap58,tail_b8.0_mu1.0_c1.0,58,capmatch,0.00259169727191329,0.0009020579084753991,0.004389650127198547,0.0008928152197831155,0.49475,1,2000,1,,,,,,,,,,,,False,none,0.18924014228070155,0.18664844500878824,54.588,58.041,58.0,0.536612244897959,0.5714285714285712
phi_k16_notrunc,always_search,cell,A,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.1765382099557901,0.1765382099557901,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k16_notrunc,always_search,cell,A,B,50,tail_b8.0_mu1.0_c1.0_T50_cap33,tail_b8.0_mu1.0_c1.0,33,capmatch,0.0013989629726856947,-0.0008525467624422162,0.003744097444042563,0.0011819549464584475,0.49824999999999997,1,2000,1,,,,,,,,,,,,False,none,0.17474683752050624,0.17334787454782055,31.8,32.72,33.0,0.6208333333333333,0.6458333333333334
phi_k16_notrunc,always_search,cell,C,C,100,mix_broad_low_narrow_high_T100_cap34,mix_broad_low_narrow_high,34,capmatch,-0.0003023918271064758,-0.0007968405358493328,0.0001939898289740085,0.00025335391921470137,0.5015,1,2000,1,,,,,,,,,,,,False,none,0.06399358546733856,0.06429597729444504,33.264,34.104,34.0,0.3190204081632654,0.32653061224489793
phi_k16_notrunc,always_search,cell,C,C,200,mix_broad_low_narrow_high_T200_cap58,mix_broad_low_narrow_high,58,capmatch,-0.0005041660964488984,-0.0013029215730726716,0.0003196865767240524,0.00041092044703313984,0.50525,1,2000,1,,,,,,,,,,,,False,none,0.05276637037098408,0.053270536467432975,54.516,57.987,58.0,0.2652323232323232,0.2828282828282829
phi_k16_notrunc,always_search,cell,C,C,50,mix_broad_low_narrow_high_T50_cap19,mix_broad_low_narrow_high,19,capmatch,-0.0007280092909932136,-0.003985275957360863,0.0024043439917266368,0.0016189659818653661,0.505,1,2000,1,,,,,,,,,,,,False,none,0.09732293212413788,0.0980509414151311,18.0335,18.536,19.0,0.33403125,0.3541666666666667
phi_k16_notrunc,always_search,cell,C,C,100,mix_bulk_half_tiny_cluster_high_T100_cap32,mix_bulk_half_tiny_cluster_high,32,capmatch,0.0017940820902585984,-0.00033597850911319254,0.0040058342300355425,0.0010936896738249428,0.49725,1,2000,1,,,,,,,,,,,,False,none,0.13583760039508344,0.13404351830482483,30.229,32.0,32.0,0.2880510204081633,0.3061224489795918
phi_k16_notrunc,always_search,cell,C,C,200,mix_bulk_half_tiny_cluster_high_T200_cap55,mix_bulk_half_tiny_cluster_high,55,capmatch,-0.00015136051177978515,-0.002276101952046156,0.0019541350949555635,0.00107061661758735,0.4995,1,2000,1,,,,,,,,,,,,False,none,0.07933068752288819,0.07948204803466796,51.3215,54.665,55.0,0.24909848484848485,0.26767676767676774
phi_k16_notrunc,always_search,cell,C,C,50,mix_bulk_half_tiny_cluster_high_T50_cap18,mix_bulk_half_tiny_cluster_high,18,capmatch,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.1959248444736004,0.1959248444736004,18.0,18.04,18.0,0.33333333333333326,0.33333333333333326
phi_k16_notrunc,always_search,cell,C,C,100,mix_many_mediocre_rare_excellent_T100_cap31,mix_many_mediocre_rare_excellent,31,capmatch,0.001993874728679657,-9.140977114439e-05,0.004137454143539071,0.001074154398621746,0.49774999999999997,1,2000,1,,,,,,,,,,,,False,none,0.14921470250189303,0.14722082777321338,28.608,31.088,31.0,0.2715102040816328,0.2959183673469389
phi_k16_notrunc,always_search,cell,C,C,200,mix_many_mediocre_rare_excellent_T200_cap53,mix_many_mediocre_rare_excellent,53,capmatch,0.0008123472332954406,-0.0013590078208595498,0.00301776597239077,0.0011253278190051352,0.49674999999999997,1,2000,1,,,,,,,,,,,,False,none,0.10217732080817223,0.10136497357487678,50.1645,53.261,53.0,0.24325505050505047,0.2575757575757577
