test,recommender,level,family,horizon,cell,env_id,cap,base_seed,hypothesis,pre_registered,label,policy,reference,status,delta,lo,hi,se,win,n_cells,n_episodes,n_envs,cluster_lo,cluster_hi,cluster_degenerate,evaluated,ref_tuned,params_tuned,n_cells_excluded_untuned
A,posterior_mean_shrunk,family_horizon,A,50,,,,,,False,exploratory,power_a0.33,phi_k16,ok,0.004785931329130107,0.002214144315303202,0.0073317482798302075,0.0013195081938007468,0.491375,4,8000,4,-0.0008297098292896408,0.010538062116946093,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,50,,,,,,False,exploratory,power_a0.5,phi_k16,ok,0.005222265260985296,0.002668507355701877,0.007800571181360282,0.0013250024440200614,0.493125,4,8000,4,-0.0022374203557992585,0.01268195087776985,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,50,,,,,,False,exploratory,power_a0.67,phi_k16,ok,0.00818739482069941,0.005709991596086184,0.010740117400928284,0.0013016685433504648,0.479,4,8000,4,0.0018968595526603165,0.014782082952558995,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,50,,,,,,False,exploratory,refine_after_init,phi_k16,ok,0.02763493515415394,0.024190391932643253,0.031167150870896873,0.001806677021632806,0.4574375,4,8000,4,0.0056010893153761575,0.07027498990110326,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,50,,,,,,False,exploratory,rule_reservoir,phi_k16,ok,0.023826231687118705,0.02055406269937521,0.027190668691764584,0.001683237469185179,0.45081249999999995,4,8000,4,0.006482393921512994,0.041170069452724424,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,50,,,,,,False,exploratory,uniform,phi_k16,ok,0.014817986233385453,0.012170161787435064,0.017485506813682147,0.0013534302257471101,0.4660000000000001,4,8000,4,0.005514359263564984,0.02266320548288059,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,always_search,cp0,ok,-0.03376652145473054,-0.037395873881177974,-0.03005578398006037,0.0018686770897273879,0.5449375000000001,4,8000,4,-0.09797395747195697,0.014394479889422655,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,fixed_K16,cp0,ok,-0.02453238113928819,-0.02689821198582649,-0.022105924782226793,0.0012284554183032066,0.558,4,8000,4,-0.04807972143782536,-0.010826474733650684,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,p3_star,cp0,ok,-0.03771646439284086,-0.04105462540464941,-0.03446657744061667,0.0016777436523870875,0.5763125,4,8000,4,-0.08360706943407423,-0.00874097990244627,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k1,cp0,ok,-0.04739077245717635,-0.05096958857611753,-0.043846352346008644,0.0018152934947410317,0.5913125,4,8000,4,-0.10386604611057554,-0.012744999147951602,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_all71,cp0,ok,-0.04426623647328233,-0.047752163308905436,-0.04075789256021381,0.001764915786798975,0.5859375,4,8000,4,-0.0968804555995739,-0.011905310258269311,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_clock,cp0,ok,-0.038601710521150384,-0.04190464981948025,-0.03542211631429382,0.0016579108488004079,0.5801875000000001,4,8000,4,-0.08425590334594017,-0.010827418990433215,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_cs,cp0,ok,-0.0445685502574197,-0.04801497150911018,-0.041093703894875946,0.0017592425153962448,0.5865625,4,8000,4,-0.09733632884122198,-0.012167847968637943,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_famA_only,cp0,ok,-0.04135321109188954,-0.04460258475155569,-0.03809545804397203,0.0016487858744646709,0.5843125,4,8000,4,-0.09009890758333496,-0.012132586434483526,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_famB_only,cp0,ok,-0.04473459841212025,-0.048196399706648664,-0.04127470493549481,0.0017585911351514093,0.5863125,4,8000,4,-0.09857334521546726,-0.011936892434954643,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_guard,cp0,ok,-0.0384111107076169,-0.04147080551483669,-0.03539262611011509,0.0015660272196463033,0.5802499999999999,4,8000,4,-0.08483471141912742,-0.011301204882562161,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_hgb,cp0,ok,-0.0426927532448317,-0.04623947059735656,-0.03917692865943536,0.0017872843276464689,0.577625,4,8000,4,-0.0988130975770182,-0.007672857150435447,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_lucb,cp0,ok,-0.04494326991069829,-0.04835730515769683,-0.041502051055431366,0.0017645195165850607,0.586875,4,8000,4,-0.09843935842619977,-0.012459469318389892,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_noT1000,cp0,ok,-0.04518136219115695,-0.04868019506102428,-0.04161829077638686,0.0017919603267754537,0.585125,4,8000,4,-0.10000222238426795,-0.011126285776495933,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_noT200,cp0,ok,-0.04619685782532906,-0.049708993535023185,-0.042743443639483306,0.001776740750209042,0.588125,4,8000,4,-0.10140489636448913,-0.012341028563678264,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_noambig,cp0,ok,-0.0462295369351632,-0.04977062014513649,-0.042706954380264506,0.0018015931742551995,0.5876874999999999,4,8000,4,-0.10165592672018102,-0.011979865454137324,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_nopolicy,cp0,ok,-0.04082446578075178,-0.044101030926685776,-0.037594535225071016,0.001663030773042827,0.5845,4,8000,4,-0.08903173372329912,-0.01157147803157568,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_notrunc,cp0,ok,-0.044382107475248636,-0.047878372092964125,-0.04092994115490001,0.0017762140977687732,0.5865625,4,8000,4,-0.09664753988425946,-0.01215998664498329,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_onpolicy_only,cp0,ok,-0.045663741967582605,-0.04917776868387591,-0.042132136166037525,0.0017980297504459784,0.584375,4,8000,4,-0.10312447976175462,-0.009373757615685463,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_onpolicy_union,cp0,ok,-0.046725817026977895,-0.050210785266244784,-0.04321362806949765,0.0017822612429010422,0.5896875,4,8000,4,-0.10235749139537803,-0.012356271900236606,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_perstep,cp0,ok,-0.04643465949402889,-0.0497880338167306,-0.043026158883003526,0.001743224670812171,0.5893125,4,8000,4,-0.10373365366872167,-0.01022140646725893,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_quality,cp0,ok,-0.045907672920206095,-0.04933532570139505,-0.042453591397497804,0.0017605941921460947,0.588875,4,8000,4,-0.09986262198205804,-0.01292821406573057,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_tau05,cp0,ok,-0.044553814514016264,-0.04800849262974225,-0.04108209299156442,0.0017608562072552025,0.5864375,4,8000,4,-0.09756795724801484,-0.011983957543969154,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_weighted,cp0,ok,-0.043350992946128826,-0.04680593484081328,-0.039871230081189424,0.0017665418846649925,0.58125,4,8000,4,-0.09510884368879488,-0.011278905674815178,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k4,cp0,ok,-0.047198173510783814,-0.050713608262594786,-0.04367642027500551,0.0018109733374373892,0.58825,4,8000,4,-0.10509803876135265,-0.011460370175540448,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_reservoir_rule,cp0,ok,-0.03280353393161203,-0.036221837136717734,-0.029518875654707698,0.0017127629797879598,0.5571875,4,8000,4,-0.08490153531305258,0.003241734854876995,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_sf_k16,cp0,ok,-0.04654266000766074,-0.0501257382275071,-0.04300468574801926,0.0018043769703450167,0.5891875,4,8000,4,-0.10181791308609536,-0.012608513951301574,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_sf_k16_noT1000,cp0,ok,-0.04348408238630509,-0.046950881218072026,-0.04006048940937035,0.0017575653862998727,0.5838125000000001,4,8000,4,-0.09490398670494324,-0.012111588522791861,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,power_a0.25,cp0,ok,-0.03796406224009115,-0.041331567571614866,-0.03461250705295243,0.0017242420587349845,0.5740000000000001,4,8000,4,-0.08389920007385081,-0.00774393343180418,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,power_a0.33,cp0,ok,-0.03771646439284086,-0.04105462540464941,-0.03446657744061667,0.0016777436523870875,0.5763125,4,8000,4,-0.08360706943407423,-0.00874097990244627,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,power_a0.5,cp0,ok,-0.03654449044296052,-0.03989504049386596,-0.033196280029369515,0.0017011877481802507,0.570875,4,8000,4,-0.08217814801720669,-0.006848036713898182,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,power_a0.67,cp0,ok,-0.03549987947125919,-0.03884105609613471,-0.03224236114183441,0.0016750988611697677,0.5703125,4,8000,4,-0.08127419121511048,-0.006554534874856471,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,refine_after_init,cp0,ok,0.007331749749078881,0.006021695413073758,0.008667245288961567,0.0006761474753228038,0.481,4,8000,4,0.0036465218886733057,0.01219211974920472,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,rule_reservoir,cp0,ok,-0.019288080491416622,-0.022146715005510485,-0.01632994664250873,0.001514112131580139,0.5285,4,8000,4,-0.05748807493172353,0.014394400905817747,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,uniform,cp0,ok,-0.026350186554191166,-0.029911528380034726,-0.022824542448506693,0.0018093451814420313,0.5315,4,8000,4,-0.07963906235521426,0.011201905243098737,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,always_search,p3_star,ok,0.003949942938110325,0.0009470655815675859,0.00699602423410397,0.0015649367870665882,0.47837500000000005,4,8000,4,-0.015235573915648275,0.023135459791868925,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,cp0,p3_star,ok,0.03771646439284086,0.03446657744061667,0.04105462540464941,0.0016777436523870875,0.4236875,4,8000,4,0.00874097990244627,0.08360706943407423,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,fixed_K16,p3_star,ok,0.013184083253552671,0.010238121226393561,0.016208742768412776,0.0015160524418712262,0.4816875,4,8000,4,-0.0020854948312044146,0.0360977649645647,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k1,p3_star,ok,-0.009674308064335491,-0.01243149502261076,-0.006915335399389733,0.0014095435969976068,0.5236875,4,8000,4,-0.020696226053813008,-0.003448180139064789,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_all71,p3_star,ok,-0.006549772080441472,-0.009096767590926902,-0.003922063701338631,0.001333108130662773,0.5160625,4,8000,4,-0.013424405396392104,-0.0016504262246889994,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_clock,p3_star,ok,-0.0008852461283095181,-0.0020938175487572146,0.00027915902901440846,0.0005998499984301857,0.5053125,4,8000,4,-0.0028660027906298635,0.0008185909078456462,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_cs,p3_star,ok,-0.006852085864578839,-0.009488666255856513,-0.004214707590836042,0.0013608215634670854,0.5160625,4,8000,4,-0.013879941912775393,-0.001912290484528057,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_famA_only,p3_star,ok,-0.003636746699048672,-0.005770481883860157,-0.001564476791099879,0.001089708597292791,0.509625,4,8000,4,-0.006943043899722398,-0.0003304494983749464,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_famB_only,p3_star,ok,-0.007018134019279386,-0.009668170259101317,-0.0043395551374487695,0.0013769147233467463,0.516875,4,8000,4,-0.014996483738475945,-0.0014403858537552878,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_guard,p3_star,ok,-0.000694646314776037,-0.0026731854264653515,0.0013249872619780934,0.001015522246000914,0.5029375,4,8000,4,-0.004302823357284069,0.0021725704244454393,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_hgb,p3_star,ok,-0.00497628885199083,-0.007676217586413258,-0.0022215953335035024,0.0014037360307165847,0.509,4,8000,4,-0.01595586175908102,0.002493648413568735,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_lucb,p3_star,ok,-0.007226805517857428,-0.00986128742515575,-0.004556028889419395,0.0013652171603597031,0.5169375,4,8000,4,-0.014851627343741711,-0.0019412235262570902,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_noT1000,p3_star,ok,-0.007464897798316088,-0.010221609518885087,-0.004710906690161213,0.001413953894878523,0.5180625,4,8000,4,-0.016817311814927963,-0.0006069111786782739,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_noT200,p3_star,ok,-0.008480393432488199,-0.011195958720963971,-0.005782211750920398,0.0013888091017478133,0.51925,4,8000,4,-0.018125138190982396,-0.0023227838054299356,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_noambig,p3_star,ok,-0.008513072542322333,-0.011196970694982156,-0.00579398971185583,0.0014023574784471572,0.520375,4,8000,4,-0.01845554239716148,-0.0016304090544581413,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_nopolicy,p3_star,ok,-0.0031080013879109174,-0.005028185862101963,-0.001206049400570919,0.0009838913333462397,0.508,4,8000,4,-0.006290112125687301,7.410934986546638e-05,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_notrunc,p3_star,ok,-0.006665643082407769,-0.009230572875367216,-0.004078345317066123,0.0013233404978090458,0.51675,4,8000,4,-0.013142246983421502,-0.001789948437362909,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_onpolicy_only,p3_star,ok,-0.007947277574741746,-0.010659512946222093,-0.00518105015235051,0.0014110742979842512,0.5171250000000001,4,8000,4,-0.020425381624139843,0.0009316569232032634,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_onpolicy_union,p3_star,ok,-0.009009352634137031,-0.011733264588110614,-0.006262627410069399,0.001397301394849973,0.520625,4,8000,4,-0.019292560528439938,-0.0023787131607532503,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_perstep,p3_star,ok,-0.00871819510118803,-0.011505116229091072,-0.005879995460418289,0.0014592655167799987,0.5162500000000001,4,8000,4,-0.02103455553110689,-0.000841743879893329,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_quality,p3_star,ok,-0.008191208527365233,-0.010936775017762556,-0.005474446646258003,0.0013951193928830505,0.51925,4,8000,4,-0.016535021874064113,-0.0029302302225260065,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_tau05,p3_star,ok,-0.006837350121175404,-0.009480286345205967,-0.004213575655876412,0.0013601986119118508,0.515875,4,8000,4,-0.014111570319568272,-0.0017284000598592683,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k16_weighted,p3_star,ok,-0.005634528553287964,-0.008317529942360125,-0.0028576138844073297,0.0013715899306536614,0.512875,4,8000,4,-0.0117166114069405,-0.0010405347757041453,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_k4,p3_star,ok,-0.009481709117942955,-0.012222740287506893,-0.006724544131793664,0.001393394989192617,0.523,4,8000,4,-0.02204537267325213,-0.0010512802377343178,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_reservoir_rule,p3_star,ok,0.004912930461228825,0.0030447577926679516,0.006814396761910757,0.0009614841978274859,0.48412499999999997,4,8000,4,-0.0021568538348656144,0.011982714757323265,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_sf_k16,p3_star,ok,-0.008826195614819881,-0.011429923311243328,-0.006161391768182512,0.001370994388203024,0.5213125000000001,4,8000,4,-0.018501278299314437,-0.0023902203030884265,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,phi_sf_k16_noT1000,p3_star,ok,-0.005767617993464228,-0.00831747484007792,-0.0031737839199195155,0.0013310124962617306,0.51225,4,8000,4,-0.011197756771405692,-0.0013563450285000726,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,power_a0.25,p3_star,ok,-0.00024759784725029017,-0.0018897726616160068,0.0013509583399240904,0.000822886291706045,0.498375,4,8000,4,-0.0017515211462741718,0.0010736737232655287,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,power_a0.33,p3_star,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,power_a0.5,p3_star,ok,0.001171973949880339,-0.00011220255437365249,0.002430327554520772,0.0006446097357955263,0.49475,4,8000,4,-5.201440968085084e-05,0.002167136378586292,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,power_a0.67,p3_star,ok,0.002216584921581671,0.0012174724455690012,0.0032260507614410017,0.0005182503925391832,0.4930625,4,8000,4,0.0018474208316765725,0.002585749011486769,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,refine_after_init,p3_star,ok,0.04504821414191974,0.041752197092864665,0.04840545447659679,0.0017007307456009533,0.4080625,4,8000,4,0.012387501791119575,0.0955415373140713,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,rule_reservoir,p3_star,ok,0.01842838390142424,0.01564829915914743,0.021216820632980672,0.0014249294013501481,0.45387500000000003,4,8000,4,0.006030776393658016,0.02724365098029375,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,uniform,p3_star,ok,0.011366277838649694,0.00876132951816544,0.014044136285519924,0.0013546456748494025,0.46206250000000004,4,8000,4,0.0027896705317543816,0.02035568526672432,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,A,100,,,,,,False,exploratory,always_search,phi_k16,ok,0.010787293059285732,0.008627802949894204,0.012988144231348996,0.00109964656956968,0.458625,4,8000,4,-0.00480385131482035,0.026378437433391813,False,True,True,True,0
