test,cell,env_id,family,horizon,cap,policy,group,n,cap_hit_frac,n_demoted_mean,n_demoted_max,frac_episodes_demoted,k_final_mean,search_frac_mean,t_cap_hit_q00,t_cap_hit_q25,t_cap_hit_q50,t_cap_hit_q75,t_cap_hit_q100,t_cap_hit_frac_of_T_median,n_decisions,n_search_decided,frac_decisions_search,n_committed_steps,n_guard_vetoes,n_cap_demoted_counter
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_k16_noT200,learned,2000,0.832,26.68,242.0,0.832,60.632,0.11773493975903614,80.0,80.0,96.0,112.0,240.0,0.192,64000.0,10664.0,0.166625,932000.0,0.0,53360.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_k16_noambig,learned,2000,0.992,78.153,356.0,0.992,63.888,0.1242730923694779,80.0,80.0,80.0,96.0,192.0,0.16,64000.0,17506.0,0.27353125,932000.0,0.0,156306.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_k16_nopolicy,learned,2000,1.0,65.176,242.0,1.0,64.0,0.12449799196787148,80.0,80.0,80.0,80.0,128.0,0.16,64000.0,15897.0,0.248390625,932000.0,0.0,130352.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_k16_notrunc,learned,2000,1.0,121.696,338.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,80.0,112.0,0.128,64000.0,22962.0,0.35878125,932000.0,0.0,243392.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_k16_onpolicy_only,learned,2000,0.5125,29.645,228.0,0.5125,49.233,0.0948453815261044,64.0,416.0,448.0,480.0,496.0,0.896,64000.0,10749.0,0.167953125,932000.0,0.0,59290.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_k16_onpolicy_union,learned,2000,0.073,0.706,66.0,0.073,41.614,0.07954618473895583,80.0,80.0,112.0,176.0,352.0,0.224,64000.0,5040.0,0.07875,932000.0,0.0,1412.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_k16_perstep,learned,2000,0.049,0.141,12.0,0.0475,42.4915,0.08130823293172691,70.0,73.0,75.0,79.0,94.0,0.15,996000.0,81265.0,0.08159136546184739,0.0,0.0,282.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_k16_quality,learned,2000,0.0685,0.833,50.0,0.0685,38.407,0.07310642570281124,80.0,80.0,80.0,96.0,240.0,0.16,64000.0,4655.0,0.072734375,932000.0,0.0,1666.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_k16_tau05,learned,2000,0.0405,0.121,18.0,0.0405,42.551,0.0814277108433735,80.0,80.0,96.0,112.0,256.0,0.192,64000.0,5084.0,0.0794375,932000.0,0.0,242.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_k16_weighted,learned,2000,0.001,0.002,2.0,0.001,33.864,0.0639839357429719,336.0,368.0,400.0,432.0,464.0,0.8,64000.0,3985.0,0.062265625,932000.0,0.0,4.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_k4,learned,2000,1.0,377.054,432.0,1.0,64.0,0.12449799196787148,68.0,68.0,68.0,72.0,80.0,0.136,250000.0,220383.0,0.881532,746000.0,0.0,754108.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_reservoir_rule,learned,2000,1.0,351.076,420.0,1.0,64.0,0.12449799196787148,80.0,80.0,80.0,80.0,112.0,0.16,64000.0,51645.0,0.806953125,932000.0,0.0,702152.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_sf_k16,learned,2000,1.0,126.489,404.0,1.0,64.0,0.12449799196787148,80.0,80.0,80.0,96.0,192.0,0.16,64000.0,23562.0,0.36815625,932000.0,0.0,252978.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,phi_sf_k16_noT1000,learned,2000,0.057,0.69,66.0,0.057,41.958,0.08023694779116465,96.0,144.0,160.0,208.0,288.0,0.32,64000.0,5081.0,0.079390625,932000.0,0.0,1380.0
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,power_a0.25,baseline,2000,1.0,,,,64.0,0.12449799196787148,67.0,67.0,67.0,67.0,67.0,0.134,,,,,,
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,power_a0.33,baseline,2000,1.0,,,,64.0,0.12449799196787148,68.0,68.0,68.0,68.0,68.0,0.136,,,,,,
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,power_a0.5,baseline,2000,1.0,,,,64.0,0.12449799196787148,69.0,69.0,69.0,69.0,69.0,0.138,,,,,,
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,power_a0.67,baseline,2000,1.0,,,,64.0,0.12449799196787148,70.0,70.0,70.0,70.0,70.0,0.14,,,,,,
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.01204819277108434,,,,,,,,,,,,
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,rule_reservoir,rule,2000,1.0,34.37,225.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,,,,,,
A,beta_good_common_T500_cap64,beta_good_common,A,500,64,uniform,baseline,2000,1.0,,,,64.0,0.12449799196787148,93.0,118.0,125.0,133.0,180.0,0.25,,,,,,
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,always_search,baseline,2000,0.0,,,,50.0,1.0,,,,,,,,,,,,
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,cp0,reference,2000,0.0,,,,6.0,0.08333333333333331,,,,,,,,,,,,
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,fixed_K16,baseline,2000,0.0,,,,16.0,0.2916666666666667,,,,,,,,,,,,
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,p3_star,reference,2000,0.0,,,,21.0,0.39583333333333326,,,,,,,,,,,,
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k1,learned,2000,0.0,0.0,0.0,0.0,15.1715,0.27440625,,,,,,,96000.0,26343.0,0.27440625,0.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_all71,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_clock,learned,2000,0.0,0.0,0.0,0.0,34.0,0.6666666666666665,,,,,,,6000.0,4000.0,0.6666666666666666,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_cs,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_famA_only,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_famB_only,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_guard,learned,2000,0.0,0.0,0.0,0.0,17.0,0.3125,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,2000.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_hgb,learned,2000,0.0,0.0,0.0,0.0,22.2,0.4208333333333333,,,,,,,6000.0,2525.0,0.42083333333333334,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_lucb,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_noT1000,learned,2000,0.0,0.0,0.0,0.0,18.2,0.33749999999999997,,,,,,,6000.0,2025.0,0.3375,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_noT200,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_noambig,learned,2000,0.0,0.0,0.0,0.0,18.024,0.33383333333333326,,,,,,,6000.0,2003.0,0.3338333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_nopolicy,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_notrunc,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_onpolicy_only,learned,2000,0.0,0.0,0.0,0.0,18.008,0.33349999999999996,,,,,,,6000.0,2001.0,0.3335,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_onpolicy_union,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_perstep,learned,2000,0.0,0.0,0.0,0.0,7.869,0.12227083333333333,,,,,,,96000.0,11738.0,0.12227083333333333,0.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_quality,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_tau05,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k16_weighted,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_k4,learned,2000,0.0,0.0,0.0,0.0,14.488,0.2601666666666666,,,,,,,24000.0,6244.0,0.26016666666666666,72000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_reservoir_rule,learned,2000,0.0,0.0,0.0,0.0,33.504,0.6563333333333332,,,,,,,6000.0,3938.0,0.6563333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_sf_k16,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,phi_sf_k16_noT1000,learned,2000,0.0,0.0,0.0,0.0,18.0,0.33333333333333326,,,,,,,6000.0,2000.0,0.3333333333333333,90000.0,0.0,0.0
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,power_a0.25,baseline,2000,0.0,,,,21.0,0.39583333333333326,,,,,,,,,,,,
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,power_a0.33,baseline,2000,0.0,,,,23.0,0.4375,,,,,,,,,,,,
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,power_a0.5,baseline,2000,0.0,,,,21.0,0.39583333333333326,,,,,,,,,,,,
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,power_a0.67,baseline,2000,0.0,,,,25.0,0.4791666666666668,,,,,,,,,,,,
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.125,,,,,,,,,,,,
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,rule_reservoir,rule,2000,0.0,0.0,0.0,0.0,39.764,0.78675,,,,,,,,,,,,
A,beta_good_common_T50_cap64,beta_good_common,A,50,64,uniform,baseline,2000,0.0,,,,25.964,0.49925,,,,,,,,,,,,
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,always_search,baseline,2000,1.0,,,,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,,,,,,
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,cp0,reference,2000,0.0,,,,30.982,0.02904008016032063,,,,,,,,,,,,
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,fixed_K16,baseline,2000,0.0,,,,16.0,0.014028056112224454,,,,,,,,,,,,
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,p3_star,reference,2000,1.0,,,,64.0,0.062124248496993974,272.0,272.0,272.0,272.0,272.0,0.272,,,,,,
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k1,learned,2000,1.0,936.0,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,1996000.0,1996000.0,1.0,0.0,0.0,1872000.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16,learned,2000,1.0,865.57,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,96.0,0.08,126000.0,116470.0,0.9243650793650794,1870000.0,0.0,1731140.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_all71,learned,2000,1.0,669.335,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,96.0,0.08,126000.0,91430.0,0.7256349206349206,1870000.0,0.0,1338670.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_clock,learned,2000,1.0,936.0,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,126000.0,1.0,1870000.0,0.0,1872000.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_cs,learned,2000,1.0,867.14,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,96.0,0.08,126000.0,116670.0,0.925952380952381,1870000.0,0.0,1734280.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_famA_only,learned,2000,1.0,850.834,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,96.0,144.0,0.08,126000.0,115353.0,0.9155,1870000.0,0.0,1701668.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_famB_only,learned,2000,1.0,792.378,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,96.0,0.08,126000.0,106936.0,0.8486984126984127,1870000.0,0.0,1584756.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_guard,learned,2000,1.0,780.8275,807.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,96.0,0.08,126000.0,116470.0,0.9243650793650794,1870000.0,169485.0,1561655.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_hgb,learned,2000,1.0,625.801,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,86712.0,0.6881904761904762,1870000.0,0.0,1251602.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_lucb,learned,2000,1.0,895.14,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,128.0,0.08,126000.0,120620.0,0.9573015873015873,1870000.0,0.0,1790280.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_noT1000,learned,2000,1.0,936.0,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,126000.0,1.0,1870000.0,0.0,1872000.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_noT200,learned,2000,1.0,803.556,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,80.0,0.08,126000.0,108497.0,0.8610873015873016,1870000.0,0.0,1607112.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_noambig,learned,2000,1.0,928.653,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,124801.0,0.990484126984127,1870000.0,0.0,1857306.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_nopolicy,learned,2000,1.0,932.565,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,80.0,0.064,126000.0,125555.0,0.996468253968254,1870000.0,0.0,1865130.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_notrunc,learned,2000,1.0,935.286,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,125882.0,0.9990634920634921,1870000.0,0.0,1870572.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_onpolicy_only,learned,2000,0.4405,75.834,824.0,0.4405,37.814,0.03588577154308618,64.0,64.0,576.0,832.0,992.0,0.576,126000.0,14366.0,0.11401587301587301,1870000.0,0.0,151668.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_onpolicy_union,learned,2000,1.0,881.995,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,112.0,0.08,126000.0,118740.0,0.9423809523809524,1870000.0,0.0,1763990.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_perstep,learned,2000,1.0,873.502,934.0,1.0,64.0,0.062124248496993974,65.0,65.0,65.0,66.0,84.0,0.065,1996000.0,1871004.0,0.937376753507014,0.0,0.0,1747004.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_quality,learned,2000,1.0,763.365,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,80.0,0.08,126000.0,103365.0,0.8203571428571429,1870000.0,0.0,1526730.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_tau05,learned,2000,1.0,865.57,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,96.0,0.08,126000.0,116470.0,0.9243650793650794,1870000.0,0.0,1731140.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k16_weighted,learned,2000,1.0,764.011,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,96.0,112.0,144.0,0.096,126000.0,103652.0,0.8226349206349206,1870000.0,0.0,1528022.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_k4,learned,2000,1.0,930.234,936.0,1.0,64.0,0.062124248496993974,64.0,68.0,68.0,68.0,84.0,0.068,500000.0,497117.0,0.994234,1496000.0,0.0,1860468.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_reservoir_rule,learned,2000,1.0,476.68,834.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,112.0,0.08,126000.0,67335.0,0.5344047619047619,1870000.0,0.0,953360.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_sf_k16,learned,2000,1.0,916.932,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,96.0,0.08,126000.0,123614.0,0.9810634920634921,1870000.0,0.0,1833864.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,phi_sf_k16_noT1000,learned,2000,1.0,839.03,920.0,1.0,64.0,0.062124248496993974,80.0,96.0,96.0,112.0,176.0,0.096,126000.0,113340.0,0.8995238095238095,1870000.0,0.0,1678060.0
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,power_a0.25,baseline,2000,1.0,,,,64.0,0.062124248496993974,272.0,272.0,272.0,272.0,272.0,0.272,,,,,,
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,power_a0.33,baseline,2000,1.0,,,,64.0,0.062124248496993974,393.0,393.0,393.0,393.0,393.0,0.393,,,,,,
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,power_a0.5,baseline,2000,1.0,,,,64.0,0.062124248496993974,87.0,87.0,87.0,87.0,87.0,0.087,,,,,,
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,power_a0.67,baseline,2000,1.0,,,,64.0,0.062124248496993974,480.0,480.0,480.0,480.0,480.0,0.48,,,,,,
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.006012024048096194,,,,,,,,,,,,
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,rule_reservoir,rule,2000,1.0,445.766,883.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,,,,,,
A,beta_mostly_mediocre_T1000_cap64,beta_mostly_mediocre,A,1000,64,uniform,baseline,2000,1.0,,,,64.0,0.062124248496993974,86.0,118.0,125.0,133.0,165.0,0.125,,,,,,
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,always_search,baseline,2000,1.0,,,,64.0,0.6326530612244898,64.0,64.0,64.0,64.0,64.0,0.64,,,,,,
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,cp0,reference,2000,0.0,,,,9.0,0.0714285714285714,,,,,,,,,,,,
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,fixed_K16,baseline,2000,0.0,,,,16.0,0.1428571428571428,,,,,,,,,,,,
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,p3_star,reference,2000,0.0,,,,36.0,0.34693877551020413,,,,,,,,,,,,
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k1,learned,2000,0.0,0.0,0.0,0.0,42.6455,0.41475,,,,,,,196000.0,81291.0,0.41475,0.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16,learned,2000,0.0,0.0,0.0,0.0,27.992,0.26522448979591845,,,,,,,14000.0,3249.0,0.23207142857142857,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_all71,learned,2000,0.0,0.0,0.0,0.0,31.825,0.3043367346938775,,,,,,,14000.0,3729.0,0.26635714285714285,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_clock,learned,2000,0.0,0.0,0.0,0.0,34.0,0.32653061224489793,,,,,,,14000.0,4000.0,0.2857142857142857,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_cs,learned,2000,0.0,0.0,0.0,0.0,27.944,0.26473469387755094,,,,,,,14000.0,3243.0,0.23164285714285715,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_famA_only,learned,2000,0.0,0.0,0.0,0.0,21.224,0.19616326530612246,,,,,,,14000.0,2403.0,0.17164285714285715,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_famB_only,learned,2000,0.0,0.0,0.0,0.0,26.866,0.25373469387755104,,,,,,,14000.0,3110.0,0.22214285714285714,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_guard,learned,2000,0.0,0.0,0.0,0.0,22.735,0.21158163265306126,,,,,,,14000.0,3411.0,0.24364285714285713,182000.0,13022.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_hgb,learned,2000,0.0295,0.111,4.0,0.0295,40.165,0.38943877551020417,96.0,96.0,96.0,96.0,96.0,0.96,14000.0,6440.0,0.46,182000.0,0.0,222.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_lucb,learned,2000,0.0,0.0,0.0,0.0,29.142,0.2769591836734694,,,,,,,14000.0,3398.0,0.24271428571428572,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_noT1000,learned,2000,0.065,0.26,20.0,0.065,38.635,0.3738265306122449,80.0,96.0,96.0,96.0,96.0,0.96,14000.0,4975.0,0.35535714285714287,182000.0,0.0,520.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_noT200,learned,2000,0.0,0.0,0.0,0.0,30.708,0.2929387755102041,,,,,,,14000.0,3599.0,0.25707142857142856,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_noambig,learned,2000,0.012,0.046,18.0,0.012,37.352,0.3607346938775511,80.0,96.0,96.0,96.0,96.0,0.96,14000.0,4486.0,0.32042857142857145,182000.0,0.0,92.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_nopolicy,learned,2000,0.0,0.0,0.0,0.0,31.045,0.2963775510204082,,,,,,,14000.0,3635.0,0.2596428571428571,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_notrunc,learned,2000,0.0,0.0,0.0,0.0,32.488,0.31110204081632653,,,,,,,14000.0,3811.0,0.27221428571428574,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_onpolicy_only,learned,2000,0.023,0.048,4.0,0.023,40.804,0.39595918367346944,96.0,96.0,96.0,96.0,96.0,0.96,14000.0,5399.0,0.3856428571428571,182000.0,0.0,96.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_onpolicy_union,learned,2000,0.0,0.0,0.0,0.0,29.248,0.2780408163265306,,,,,,,14000.0,3406.0,0.2432857142857143,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_perstep,learned,2000,0.0,0.0,0.0,0.0,22.764,0.21187755102040817,,,,,,,196000.0,41528.0,0.21187755102040817,0.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_quality,learned,2000,0.0,0.0,0.0,0.0,24.385,0.2284183673469388,,,,,,,14000.0,2799.0,0.19992857142857143,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_tau05,learned,2000,0.0,0.0,0.0,0.0,27.992,0.26522448979591845,,,,,,,14000.0,3249.0,0.23207142857142857,182000.0,0.0,0.0
A,beta_mostly_mediocre_T100_cap64,beta_mostly_mediocre,A,100,64,phi_k16_weighted,learned,2000,0.0,0.0,0.0,0.0,34.978,0.3365102040816327,,,,,,,14000.0,4495.0,0.32107142857142856,182000.0,0.0,0.0
